Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Cave Sense,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cave Tiger,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cave-In,                         1.44,  0.01,   1.44,   1.45,   1.43,  0.00,   2
Cavern Crawler,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cavern Harpy,                    0.12,  0.00,   0.12,   0.12,   0.12,  0.00,   1
Cavern Thoctar,                  0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Caverns of Despair,              0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Caves of Koilos (10th),          2.18,  0.98,   2.04,   3.93,   0.49,  0.28,  20
Caves of Koilos (9th),           3.30,  2.03,   3.30,   5.25,   0.44,  1.92,   4
Caves of Koilos (AP),            0.96,  1.38,   1.70,   3.93,   0.33,  0.00,   8
Cease-Fire,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ceaseless Searblades,            0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Celestial Ancient,               0.43,  0.29,   0.43,   0.99,   0.25,  0.00,   5
Celestial Convergence,           0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Celestial Crusader,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Celestial Dawn (6th),            0.55,  0.44,   0.55,   0.99,   0.11,  0.00,   2
Celestial Dawn (MI),             0.61,  0.63,   0.88,   1.95,   0.25, -0.00,   5
Celestial Dawn (TSB),            0.13,  0.12,   0.13,   0.25,   0.01,  0.00,   2
Celestial Gatekeeper,            0.33,  0.11,   0.33,   0.49,   0.25,  0.00,   3
Celestial Kirin,                 0.28,  0.04,   0.28,   0.33,   0.25, -0.00,   3
Celestial Mantle,                0.34,  0.21,   0.35,   1.25,   0.01,  0.00, 288
Celestial Prism (4th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Celestial Prism (A),             0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Celestial Prism (B),             0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Celestial Prism (RV),            0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Celestial Prism (U),             0.68,  0.42,   0.68,   1.10,   0.26,  0.00,   2
Celestial Purge (CFX),           0.36,  0.20,   0.36,   0.75,   0.25,  0.02,   5
Celestial Purge (M10),           0.24,  0.06,   0.24,   0.33,   0.06,  0.01,  18
Celestial Sword,                 0.63,  0.37,   0.63,   1.00,   0.26,  0.00,   2
Cemetery Gate,                   0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Cemetery Puca,                   0.33,  0.11,   0.33,   0.49,   0.25, -0.11,   3
Cemetery Reaper,                 0.67,  0.38,   0.71,   2.25,   0.20,  0.01, 135
Cenn's Enlistment,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Cenn's Heir,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cenn's Tactician,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Censorship,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Centaur Archer (IA),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Centaur Chieftain,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Centaur Courser,                 0.56,  0.00,   0.56,   0.56,   0.56,  0.00,   1
Centaur Garden,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Centaur Glade,                   0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Centaur Omenreader,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Centaur Rootcaster,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Centaur Safeguard,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Centaur Veteran,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Aristocrat,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Broker,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Coliseum,               1.18,  0.57,   1.28,   2.43,   0.33,  0.01,  12
Cephalid Constable (10th),       0.53,  0.31,   0.53,   1.00,   0.25,  0.24,   6
Cephalid Constable (JUD),        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Illusionist,            0.14,  0.05,   0.14,   0.25,   0.12, -0.00,   7
Cephalid Inkshrouder,            0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Cephalid Looter,                 0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Cephalid Pathmage,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Retainer,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Sage,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Scout,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Shrine,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Snitch,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cephalid Vandal,                 0.22,  0.17,   0.22,   0.49,   0.06,  0.00,   4
Cerebral Vortex,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Ceremonial Guard,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cerodon Yearling,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cerulean Sphinx,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Cerulean Wisps,                  1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Cessation,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ceta Disciple,                   0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Ceta Sanctuary,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cetavolver,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chain Lightning,                 8.48,  2.35,   8.91,  15.00,   4.38, -0.03,  43
Chain Stasis,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Chain of Acid,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chain of Plasma,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   4
Chain of Silence,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chain of Smog,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chain of Vapor,                  0.83,  0.41,   0.83,   1.45,   0.25,  0.00,   7
Chainbreaker,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chainer's Edict,                 0.54,  0.50,   0.54,   1.50,   0.12,  0.23,   6
Chainer, Dementia Master,        0.54,  0.34,   0.54,   1.00,   0.03,  0.00,  15
Chainflinger,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chains of Mephistopheles (LE),  46.52,  4.77,  45.02,  49.99,  36.00, -0.81,   7
Chalice of the Void,             8.95,  2.31,   9.02,  18.50,   3.62,  0.07,  54
Chamber of Manipulation,         0.39,  0.11,   0.39,   0.50,   0.28,  0.00,   2
Chambered Nautilus,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Chameleon Blur,                  0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Chameleon Colossus,              3.23,  1.65,   3.19,   8.93,   0.49,  0.02,  49
Chameleon Spirit,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Champion Lancer,                 4.50,  0.00,   4.50,   4.50,   4.50,  0.00,   1
Champion's Victory,              0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Chance Encounter,                1.09,  0.58,   1.09,   1.93,   0.32,  0.00,   7
Chandler,                        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chandra Ablaze,                  3.01,  1.24,   3.11,   6.50,   0.32, -0.04, 410
Chandra Nalaar (LRW),            2.85,  0.95,   2.90,   4.93,   0.75, -0.01,  37
Chandra Nalaar (M10),            2.52,  1.03,   2.70,   6.75,   0.25,  0.01, 157
Change of Heart,                 0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Changeling Berserker,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Changeling Hero,                 0.37,  0.12,   0.37,   0.49,   0.25,  0.00,   2
Changeling Sentinel,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Changeling Titan,                0.49,  0.00,   0.49,   0.49,   0.49,  0.00,   1
Channel,                         0.33,  0.28,   0.33,   0.99,   0.08, -0.00,   8
Channel (A),                     6.21,  0.00,   6.21,   6.21,   6.21,  0.00,   1
Channel (B),                     4.02,  1.53,   4.02,   5.55,   2.49,  0.00,   2
Channel (RV),                    0.44,  0.38,   0.44,   1.19,   0.25,  0.02,   5
Channel (U),                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Channel the Suns,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chant of Vitu-Ghazi,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Chaos Charm,                     0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Chaos Confetti,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chaos Harlequin,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chaos Lord,                      0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Chaos Moon,                      0.19,  0.00,   0.19,   0.19,   0.19,  0.00,   1
Chaos Orb (A),                  69.00,  0.00,  69.00,  69.00,  69.00,  0.00,   1
Chaos Orb (B),                  64.00,  0.00,  64.00,  64.00,  64.00,  0.00,   1
Chaos Orb (U),                  32.42, 21.27,  37.01,  85.00,   1.29,  0.84,  12
Chaoslace (4th),                 0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Chaoslace (B),                   5.09,  1.94,   5.11,   7.50,   2.75,  0.00,   3
Chaoslace (RV),                  0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Chaosphere,                      1.70,  0.77,   1.15,   1.72,   0.06,  0.00,   3
Chaotic Backlash,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chaotic Goo,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chaotic Strike,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Char,                            0.62,  0.47,   0.72,   1.93,   0.01,  0.00,  27
Char-Rumbler,                    0.07,  0.00,   0.07,   0.07,   0.07,  0.00,   1
Charcoal Diamond (6th),          0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Charcoal Diamond (7th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Charcoal Diamond (MI),           0.62,  0.37,   0.62,   0.99,   0.25,  0.00,   2
Charge Across the Araba,         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Charging Paladin (ST1),          0.05,  0.00,   0.05,   0.05,   0.05,  0.00,   2
Charging Rhino (PT),             0.07,  0.00,   0.07,   0.07,   0.07,  0.00,   1
Charging Rhino (TE),             0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Charging Slateback,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Charging Troll,                  0.22,  0.06,   0.22,   0.25,   0.11, -0.00,   4
Chariot of the Sun,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Charisma,                        2.92,  1.10,   2.92,   3.72,   1.36,  0.00,   3
Charm Peddler,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Charm School,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Charmed Griffin,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Charmed Pendant,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Charnelhoard Wurm,               0.27,  0.06,   0.27,   0.42,   0.16, -0.00,  17
Chartooth Cougar,                0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Chastise (8th),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Chastise (9th),                  0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Chastise (JUD),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chatter of the Squirrel,         0.16,  0.09,   0.16,   0.25,   0.08,  0.00,   2
Checks and Balances,             0.15,  0.00,   0.15,   0.15,   0.15,  0.00,   1
Chicken Egg,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chicken a la King,               0.52,  0.47,   0.52,   0.99,   0.06,  0.00,   2
Chieftain en-Dal,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Child of Alara,                  0.79,  0.68,   0.99,   3.49,   0.32, -0.02,  30
Child of Gaea,                   1.92,  0.58,   1.92,   2.45,   1.04, -0.00,   4
Child of Night,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Child of Thorns,                 0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Childhood Horror,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Children of Korlis,              0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Chill,                           0.17,  0.83,   0.75,   1.93,   0.07,  0.00,   6
Chill (TE),                      0.62,  0.30,   0.62,   1.06,   0.25, -0.03,   6
Chill Haunting,                  0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Chill to the Bone,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chilling Apparition,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chilling Shade,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chime of Night,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Chimeric Coils,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chimeric Egg,                    0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Chimeric Idol,                   0.21,  0.04,   0.21,   0.25,   0.17,  0.00,   2
Chimeric Sphere,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chimeric Staff (10th),           0.50,  0.31,   0.50,   1.00,   0.25,  0.25,   5
Chimeric Staff (UZ),             0.97,  0.03,   0.97,   1.00,   0.93,  0.00,   3
Chimney Imp,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chisei, Heart of Oceans,         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chittering Rats,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chlorophant,                     0.97,  0.03,   0.97,   1.00,   0.93, -0.00,   2
Cho-Arrim Alchemist,             0.22,  0.16,   0.22,   0.39,   0.01, -0.00,   3
Cho-Arrim Bruiser,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cho-Arrim Legate,                0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Cho-Manno's Blessing,            0.10,  0.00,   0.10,   0.10,   0.10,  0.00,   1
Cho-Manno, Revolutionary (10th),   0.50,  0.50,   0.50,   1.00,   0.01,  0.00,   2
Cho-Manno, Revolutionary (MM),   0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Choice of Damnations,            1.04,  0.67,   1.04,   1.72,   0.25, -0.00,   4
Choke,                           0.50,  0.42,   0.50,   1.45,   0.25,  0.19,   6
Choke (TE),                      0.41,  0.16,   0.41,   0.57,   0.25, -0.03,   2
Choking Sands,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Choking Tethers,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Choking Vines,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chord of Calling,                0.97,  0.52,   0.97,   1.93,   0.25,  0.01,  23
Chorus of the Conclave,          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Chromatic Armor,                 0.63,  0.37,   0.63,   1.00,   0.26,  0.00,   2
Chromatic Sphere (IN),           0.27,  0.00,   0.27,   0.27,   0.27,  0.00,   1
Chromatic Sphere (MRD),          0.18,  0.00,   0.18,   0.18,   0.18,  0.00,   1
Chromatic Star (10th),           0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Chromatic Star (TSP),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chrome Mox,                     12.86,  2.91,  12.75,  20.93,   2.99,  0.04,  53
Chromescale Drake,               0.19,  0.10,   0.19,   0.25,   0.01,  0.00,   4
Chromeshell Crab,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chromium (CH),                   0.95,  0.72,   0.95,   1.93,   0.25,  0.48,   6
Chromium (LE),                   8.50,  0.00,   8.50,   8.50,   8.50,  0.00,   1
Chronatog,                       1.82,  1.36,   1.82,   3.72,   0.31,  0.00,   6
Chronatog Totem,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chronomantic Escape,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chronosavant,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chronozoa,                       0.35,  0.08,   0.35,   0.45,   0.25, -0.06,   6
Chub Toad (5th),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Chub Toad (IA),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Churning Eddy,                   0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   3
Cinder Cloud,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cinder Crawler,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Cinder Elemental,                0.47,  0.23,   0.47,   0.70,   0.25,  0.00,   2
Cinder Giant,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cinder Marsh,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cinder Pyromancer,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cinder Seer,                     0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Cinder Shade,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cinder Storm,                    1.99,  0.00,   1.99,   1.99,   1.99,  0.00,   1
Cinder Wall (8th),               0.05,  0.00,   0.05,   0.05,   0.05,  0.00,   1
Cinder Wall (WL),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cinderbones,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Cinderhaze Wretch,               0.47,  0.22,   0.47,   0.68,   0.25, -0.00,   2
Circle of Affliction,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Circle of Despair,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Circle of Protection: Artifacts (5DN),   0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Circle of Protection: Artifacts (5th),   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Circle of Protection: Artifacts (AQ),   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Circle of Protection: Black (4th),   0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Circle of Protection: Black (5th),   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Circle of Protection: Black (6th),   0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Circle of Protection: Black (7th),   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Circle of Protection: Black (8th),   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Circle of Protection: Black (9th),   2.00,  0.00,   2.00,   2.00,   2.00,  0.00,   1
Circle of Protection: Black (B),   1.06,  0.00,   1.06,   1.06,   1.06,  0.00,   1
